,t,q,w,dw,u,I
0,54780109,0.97972,8.28360,66.22504,88,0.16620
0,54789109,1.05427,8.28175,-0.20449,90,0.15430
0,54798109,1.12881,8.28267,0.10226,92,0.16410
0,54807109,1.20868,8.87430,65.73582,93,0.16220
0,54816109,1.28855,8.87428,-0.00138,94,0.16870
0,54825109,1.37374,9.46592,65.73730,96,0.18750
0,54834113,1.46426,10.05643,65.60434,97,0.18180
0,54844109,1.56543,10.11972,6.33144,98,0.16690
0,54853109,1.65062,9.46696,-72.53722,98,0.18500
0,54863109,1.75711,10.64917,118.22109,99,0.16540
0,54873105,1.86360,10.64915,-0.00238,99,0.16370
0,54882105,1.96477,11.24077,65.73656,99,0.18520
0,54892105,2.07658,11.18162,-5.91574,99,0.17790
0,54902105,2.19373,11.71405,53.24364,99,0.16220
0,54912105,2.31087,11.71408,0.00238,99,0.16550
0,54921105,2.41736,11.83240,13.14661,98,0.15090
0,54930105,2.52385,11.83240,0.00000,98,0.15350
0,54939109,2.63034,11.82845,-0.43801,97,0.15620
0,54949109,2.75813,12.77897,95.05206,96,0.15370
0,54959109,2.88060,12.24529,-53.36314,95,0.12850
0,54969109,3.00306,12.24776,0.24741,93,0.12450
0,54978109,3.12020,13.01562,85.31698,92,0.11760
0,54988109,3.24799,12.77900,-23.66180,90,0.13490
0,54998109,3.37578,12.78025,0.12552,88,0.13780
0,55007109,3.49292,13.01420,25.99078,86,0.11700
0,55017105,3.62071,12.78281,-23.14566,84,0.10180
0,55027105,3.74850,12.78028,-0.25323,82,0.09610
0,55037105,3.88162,13.31143,53.11575,79,0.10130
0,55047109,4.01473,13.30744,-0.39909,77,0.07460
0,55057105,4.14252,12.78283,-52.47670,74,0.06330
0,55067105,4.27031,12.77900,-0.38347,71,0.07520
0,55077105,4.39810,12.77895,-0.00477,68,0.05150
0,55086109,4.50992,12.42128,-39.73173,66,0.06500
0,55096105,4.63238,12.24896,-17.23558,63,0.03640
0,55106105,4.76017,12.77900,53.00341,60,0.03240
0,55116105,4.87731,11.71403,-106.49681,57,0.02090
0,55126105,4.99445,11.71408,0.00477,54,0.01600
0,55135105,5.10094,11.83108,12.99904,51,0.02200
0,55144105,5.19679,10.65033,-131.20869,48,0.02130
0,55154105,5.30860,11.18164,53.13063,45,0.00500
0,55163105,5.40444,10.64910,-59.17136,42,0.01300
0,55173105,5.50561,10.11571,-53.33367,39,-0.00140
0,55183105,5.60678,10.11773,0.20239,36,-0.00090
0,55193105,5.70262,9.58419,-53.35436,33,-0.00030
0,55203105,5.79314,9.05180,-53.23887,30,0.00330
0,55212106,5.86768,8.28271,-85.45389,27,-0.00010
0,55222105,5.95288,8.51927,23.65532,25,0.00000
0,55231105,6.02210,7.69021,-92.10719,22,-0.00130
0,55241105,6.09664,7.45519,-23.50461,20,-0.00700
0,55251105,6.16586,6.92122,-53.39165,17,-0.00890
0,55261105,6.22975,6.38947,-53.17440,15,-0.00590
0,55271109,6.28300,5.32301,-106.61494,13,-0.00740
0,55281109,6.33625,5.32460,0.15965,11,-0.00240
0,55290109,6.37884,4.73293,-65.74170,9,-0.00380
0,55300110,6.42144,4.25968,-47.32452,7,-0.00440
0,55310109,6.46404,4.25968,0.00000,6,-0.00300
0,55319109,6.49598,3.54968,-78.88887,4,-0.00180
0,55329109,6.52793,3.19476,-35.49206,3,-0.00080
0,55339109,6.54923,2.12979,-106.49681,2,-0.00110
0,55349109,6.57053,2.13043,0.06394,1,-0.00070
0,55358109,6.58650,1.77489,-39.50426,0,-0.00040
0,55368109,6.60247,1.59736,-17.75372,0,-0.00020
0,55378109,6.61312,1.06492,-53.24364,0,-0.00010
0,55388109,6.61845,0.53243,-53.24364,0,0.00020
0,55397109,6.62377,0.59166,6.58194,0,0.00010
0,55406109,6.62377,0.00000,-65.74019,0,0.00000
0,55415109,6.62377,0.00000,0.00000,0,0.00080
0,55424109,6.62377,0.00000,0.00000,1,0.00050
0,55433109,6.62377,0.00000,0.00000,1,0.00040
0,55442109,6.62377,0.00000,0.00000,2,0.00050
0,55451109,6.62377,0.00000,0.00000,3,0.00220
0,55460109,6.62377,0.00000,0.00000,4,0.00090
0,55469109,6.62377,0.00000,0.00000,6,0.00160
0,55478109,6.62377,0.00000,0.00000,7,0.00230
0,55487109,6.62377,0.00000,0.00000,9,0.00370
0,55496109,6.62377,0.00000,0.00000,10,0.00550
0,55505109,6.62377,0.00000,0.00000,12,0.00720
0,55514109,6.62377,0.00000,0.00000,14,0.01010
0,55523105,6.62910,0.59186,65.79136,16,0.01270
0,55532105,6.63442,0.59165,-0.02334,18,0.01330
0,55541105,6.63442,0.00000,-65.73878,21,0.02040
0,55550105,6.63442,0.00000,0.00000,23,0.02390
0,55559105,6.64507,1.18311,131.44244,25,0.03000
0,55568105,6.65572,1.18338,0.02921,28,0.03040
0,55577105,6.66637,1.18311,-0.02920,30,0.03690
0,55586109,6.68234,1.77464,65.71829,33,0.04810
0,55595105,6.69832,1.77524,0.06575,36,0.04940
0,55604105,6.70897,1.18324,-65.77672,39,0.05690
0,55614105,6.73559,2.66232,147.90800,42,0.06120
0,55624105,6.76221,2.66228,-0.00477,45,0.06690
0,55633105,6.78351,2.36649,-32.86526,48,0.07160
0,55642105,6.81546,3.54973,131.47166,50,0.08290
0,55652105,6.84740,3.19471,-35.50212,54,0.09300
0,55662105,6.89000,4.25968,106.49681,57,0.09440
0,55671105,6.92727,4.14133,-13.15011,59,0.10520
0,55680105,6.96455,4.14138,0.00588,62,0.11090
0,55689105,7.01247,5.32458,131.46581,65,0.11580
0,55698105,7.06039,5.32458,0.00000,68,0.11360
0,55707105,7.10831,5.32447,-0.01176,70,0.13130
0,55716105,7.16688,6.50787,131.48933,73,0.13140
0,55725105,7.22013,5.91617,-65.74467,75,0.13730
0,55734105,7.27870,6.50782,65.73873,78,0.14360
0,55743105,7.34259,7.09947,65.73878,80,0.14660
0,55752105,7.40649,7.09942,-0.00588,82,0.14480
0,55761105,7.47571,7.69107,65.73878,84,0.14750
0,55770109,7.55025,8.27995,65.41021,86,0.16750
0,55779109,7.62479,8.28261,0.29500,88,0.16930
0,55788109,7.69934,8.28174,-0.09642,90,0.17720
0,55797109,7.77921,8.87431,65.84104,91,0.17060
0,55806113,7.86440,9.46380,65.48465,93,0.17300
0,55815109,7.94427,8.87628,-65.29458,94,0.17720
0,55825113,8.04543,10.11571,123.93018,96,0.16660
0,55835109,8.14660,10.11768,0.19762,97,0.17370
0,55844105,8.23712,10.06091,-6.31045,98,0.16350
0,55854105,8.34361,10.64911,58.81996,98,0.16190
0,55864105,8.45010,10.64920,0.00954,99,0.18060
0,55873105,8.55127,11.24075,65.72703,99,0.16300
0,55882105,8.65244,11.24075,0.00000,99,0.18400
0,55891105,8.75360,11.24075,0.00000,99,0.17350
0,55900105,8.86010,11.83245,65.74472,99,0.16370
0,55909105,8.96659,11.83234,-0.01176,99,0.15600
0,55919109,9.08905,12.24538,41.29988,99,0.14700
0,55929105,9.21152,12.24764,0.22595,98,0.13810
0,55938109,9.32333,12.42128,19.28918,97,0.13700
0,55948109,9.44580,12.24651,-17.47713,96,0.14270
0,55958110,9.57359,12.77905,53.25317,95,0.14360
0,55968109,9.70138,12.77767,-0.13732,93,0.13220
0,55978109,9.83449,13.31281,53.51955,92,0.11630
0,55988109,9.96761,13.30872,-0.40885,90,0.13310
0,55998109,10.09540,12.78160,-52.72289,88,0.13280
0,56008109,10.22851,13.31139,52.97852,86,0.09790
0,56018105,10.36163,13.31548,0.40915,84,0.11220
0,56028109,10.48942,12.77895,-53.65267,82,0.08810
0,56038105,10.62785,13.84392,106.49681,79,0.09230
0,56048105,10.75564,12.77895,-106.49681,77,0.09810
0,56058105,10.88876,13.31015,53.11473,74,0.05780
0,56068105,11.02187,13.31272,0.25685,71,0.05810
0,56077109,11.13369,12.42266,-98.88387,69,0.05910
0,56087109,11.26148,12.78023,35.75998,66,0.05140
0,56097105,11.38927,12.77905,-0.11835,63,0.03880
0,56107105,11.51173,12.24529,-53.37029,60,0.02730
0,56117109,11.63952,12.77767,53.23298,56,0.01900
0,56127105,11.75666,11.71642,-106.14639,53,0.02010
0,56137105,11.87381,11.71408,-0.23432,50,0.01080
0,56147109,11.98562,11.17940,-53.45658,47,0.00570
0,56157109,12.09211,10.65124,-52.82714,44,0.00270
0,56167105,12.19860,10.64920,-0.20342,41,0.01270
0,56177105,12.29977,10.11667,-53.25317,38,0.00790
0,56187105,12.40094,10.11667,0.00000,35,-0.00050
0,56197105,12.49678,9.58424,-53.24364,32,-0.00150
0,56207105,12.58730,9.05180,-53.24364,29,0.00150
0,56217105,12.67249,8.51936,-53.24364,26,-0.00480
0,56227105,12.75236,7.98674,-53.26271,23,-0.00480
0,56237109,12.83223,7.98542,-0.13110,21,-0.00670
0,56247105,12.89612,6.39071,-159.50389,18,-0.00430
0,56257105,12.96534,6.92196,53.12538,16,-0.00720
0,56267109,13.02391,5.85474,-106.67878,13,-0.00740
0,56277109,13.08248,5.85699,0.22464,11,-0.00670
0,56287109,13.13040,4.79202,-106.49681,9,-0.00260
0,56297109,13.17300,4.25968,-53.23410,8,-0.00350
0,56307109,13.21560,4.25968,0.00000,6,-0.00330
0,56316109,13.24755,3.54968,-78.88887,5,-0.00180
0,56326109,13.27949,3.19471,-35.49683,3,-0.00070
0,56336109,13.30612,2.66237,-53.23410,2,-0.00170
0,56346109,13.33274,2.66308,0.07038,1,-0.00090
0,56355109,13.34871,1.77489,-98.68691,1,-0.00030
0,56365109,13.36469,1.59731,-17.75849,0,-0.00010
0,56375109,13.37534,1.06497,-53.23410,0,0.00020
0,56385109,13.38598,1.06487,-0.00954,0,0.00040
0,56394109,13.38598,0.00000,-118.31920,0,0.00020
0,56404109,13.38598,0.00000,0.00000,0,-0.00030
0,56413109,13.38598,0.00000,0.00000,0,-0.00040
0,56422109,13.38598,0.00000,0.00000,1,0.00020
0,56431109,13.38598,0.00000,0.00000,1,0.00010
0,56440109,13.38598,0.00000,0.00000,2,0.00080
0,56449109,13.38598,0.00000,0.00000,3,0.00150
0,56458109,13.38598,0.00000,0.00000,4,0.00120
0,56467109,13.38598,0.00000,0.00000,5,0.00180
0,56476109,13.38598,0.00000,0.00000,7,0.00260
0,56485109,13.38598,0.00000,0.00000,8,0.00330
0,56494109,13.38598,0.00000,0.00000,10,0.00430
0,56503109,13.38598,0.00000,0.00000,12,0.00690
0,56512109,13.38598,0.00000,0.00000,14,0.00980
0,56521105,13.38598,0.00000,0.00000,16,0.01330
0,56530105,13.38598,0.00000,0.00000,18,0.01710
0,56539105,13.38598,0.00000,0.00000,20,0.02050
0,56548105,13.38598,0.00000,0.00000,22,0.02480
0,56557105,13.39131,0.59164,65.73005,25,0.03050
0,56567105,13.39663,0.53239,-5.92478,28,0.03650
0,56577105,13.40196,0.53253,0.01374,30,0.04370
0,56586105,13.41261,1.18330,72.30737,33,0.04310
0,56596105,13.42858,1.59731,41.40111,36,0.04940
0,56605105,13.44456,1.77489,19.73166,39,0.05780
0,56615105,13.46585,2.12984,35.49469,42,0.06240
0,56624105,13.48715,2.36649,26.29434,45,0.07230
0,56634105,13.51377,2.66228,29.57873,48,0.07790
0,56644105,13.54572,3.19471,53.24364,51,0.08620
0,56654105,13.57767,3.19471,0.00000,54,0.08660
0,56663109,13.62027,4.73193,170.76364,57,0.09520
0,56673105,13.65754,3.72752,-100.45055,60,0.10340
0,56683105,13.70546,4.79221,106.46906,63,0.10780
0,56693105,13.75338,4.79250,0.02890,66,0.12420
0,56702105,13.80130,5.32409,59.05873,69,0.11920
0,56711105,13.85455,5.91683,65.86716,71,0.12930
0,56721105,13.91844,6.38888,47.20078,74,0.14310
0,56731105,13.98234,6.39016,0.12785,77,0.14470
0,56740105,14.04623,7.09947,78.81197,79,0.13900
0,56750105,14.11545,6.92117,-17.82802,82,0.14720
0,56760105,14.19000,7.45440,53.32236,84,0.15590
0,56770109,14.26986,7.98444,52.98823,86,0.16660
0,56780109,14.35506,8.51927,53.48315,88,0.15480
0,56790109,14.44025,8.52022,0.09480,90,0.16010
0,56799113,14.52012,8.87141,39.00806,92,0.15630
0,56809109,14.61064,9.05361,18.22407,93,0.17080
0,56819109,14.70648,9.58424,53.06263,95,0.16320
0,56829113,14.80765,10.11557,53.12760,96,0.18080
0,56839109,14.90881,10.11778,0.22147,97,0.16390
0,56849105,15.00998,10.11971,0.19289,98,0.17180
0,56859105,15.12180,11.18174,106.20280,99,0.17360
0,56869105,15.22829,10.64901,-53.27225,99,0.16650
0,56879109,15.34543,11.71408,106.50635,99,0.15650
0,56889105,15.45724,11.18164,-53.24364,99,0.15500
0,56899109,15.57439,11.71300,53.13075,99,0.15630
0,56909109,15.69685,12.24519,53.21390,99,0.14920
0,56919105,15.81399,11.71642,-52.88791,99,0.15660
0,56929105,15.94178,12.77905,106.26250,98,0.15400
0,56939109,16.06425,12.24406,-53.48738,97,0.15450
0,56949109,16.19204,12.77885,53.47900,96,0.15390
0,56959109,16.31983,12.77905,0.01907,95,0.13360
0,56969109,16.45294,13.31139,53.23410,93,0.14850
0,56979109,16.58073,12.77777,-53.35656,92,0.13150
0,56989109,16.71385,13.31025,53.24251,90,0.11770
0,56999109,16.84696,13.31405,0.38040,88,0.12630
0,57009109,16.98007,13.31139,-0.26627,86,0.09170
0,57019105,17.11319,13.31538,0.39961,84,0.09600
0,57028105,17.23033,13.01575,-33.29256,82,0.10500
0,57038105,17.36877,13.84373,82.79791,79,0.07420
0,57048105,17.49656,12.77905,-106.46820,77,0.06960
0,57058105,17.62967,13.31025,53.11473,74,0.06900
0,57068105,17.76279,13.31272,0.24731,71,0.05150
0,57077105,17.87993,13.01554,-33.02034,69,0.04610
0,57087105,18.00772,12.77905,-23.64902,66,0.06280
0,57097105,18.13551,12.77905,0.00000,63,0.05540
0,57106105,18.25265,13.01554,26.27670,60,0.04400
0,57116105,18.37511,12.24651,-76.90220,57,0.03770
0,57126105,18.49758,12.24651,0.00000,54,0.01670
0,57135105,18.60407,11.83234,-46.01881,51,0.02110
0,57145105,18.71589,11.18183,-65.05127,48,0.02230
0,57155105,18.82770,11.18033,-0.14990,45,0.01920
0,57165105,18.93419,10.65017,-53.02111,41,-0.00310
0,57175105,19.04069,10.64930,-0.08745,38,-0.00200
0,57185109,19.14185,10.11455,-53.46383,35,-0.00120
0,57195105,19.23769,9.58615,-52.85071,32,-0.00610
0,57205105,19.32821,9.05099,-53.51094,29,-0.01000
0,57215105,19.41340,8.52003,-53.10180,27,-0.00220
0,57225105,19.49860,8.51851,-0.15133,24,-0.00270
0,57235105,19.57314,7.45505,-106.35725,21,-0.00170
0,57245105,19.64769,7.45449,-0.05550,19,-0.00390
0,57255105,19.71158,6.38943,-106.50635,16,-0.00930
0,57265109,19.77548,6.38706,-0.23632,14,-0.00660
0,57275109,19.83405,5.85709,-52.99768,12,-0.00780
0,57285109,19.88197,4.79202,-106.50635,10,-0.00310
0,57295109,19.92989,4.79202,0.00000,8,-0.00430
0,57304109,19.96716,4.14149,-72.28142,6,-0.00320
0,57314109,20.00976,4.25968,11.81917,5,-0.00220
0,57324109,20.04171,3.19481,-106.48727,4,-0.00440
0,57334109,20.06833,2.66209,-53.27225,2,-0.00140
0,57344109,20.08963,2.13058,-53.16706,1,0.00000
0,57353109,20.10560,1.77489,-39.52016,1,-0.00010
0,57363105,20.12690,2.12975,35.48515,0,0.00020
0,57372109,20.13755,1.18340,-105.14906,0,-0.00050
0,57382109,20.14287,0.53234,-65.10630,0,0.00000
0,57391109,20.14820,0.59170,6.59566,0,-0.00050
0,57400109,20.14820,0.00000,-65.74467,0,0.00020
0,57409109,20.14820,0.00000,0.00000,0,0.00070
0,57418109,20.14820,0.00000,0.00000,0,0.00020
0,57427105,20.14820,0.00000,0.00000,1,0.00040
0,57436109,20.14820,0.00000,0.00000,2,0.00080
0,57445109,20.14820,0.00000,0.00000,3,0.00090
0,57454109,20.14820,0.00000,0.00000,4,0.00110
0,57463109,20.14820,0.00000,0.00000,5,0.00140
0,57472109,20.14820,0.00000,0.00000,6,0.00250
0,57481109,20.14820,0.00000,0.00000,8,0.00300
0,57490109,20.14820,0.00000,0.00000,9,0.00430
0,57499109,20.14820,0.00000,0.00000,11,0.00590
0,57508109,20.14820,0.00000,0.00000,13,0.00830
0,57517105,20.14820,0.00000,0.00000,15,0.01200
0,57526105,20.14820,0.00000,0.00000,17,0.01390
0,57535105,20.14820,0.00000,0.00000,19,0.01990
0,57544105,20.15885,1.18319,131.46579,21,0.01990
0,57554105,20.16417,0.53229,-65.08392,24,0.02380
0,57564105,20.17482,1.06517,53.29356,27,0.02820
0,57574105,20.19079,1.59740,53.22345,30,0.03720
0,57584105,20.20144,1.06487,-53.25317,33,0.04170
0,57594105,20.22274,2.12994,106.50635,36,0.04720
0,57604105,20.24404,2.12975,-0.01907,39,0.05540
0,57614105,20.26534,2.12975,0.00000,42,0.06560
0,57623105,20.28664,2.36660,26.31672,44,0.06500
0,57633105,20.31858,3.19481,82.82130,48,0.07580
0,57643105,20.35053,3.19462,-0.01907,51,0.08840
0,57653105,20.39313,4.25968,106.50635,54,0.09410
0,57663105,20.43040,3.72715,-53.25317,57,0.10640
0,57673105,20.47300,4.25968,53.25317,60,0.11590
0,57683105,20.52092,4.79202,53.23410,63,0.10950
0,57692105,20.56884,5.32468,59.18434,66,0.11590
0,57702109,20.62741,5.85631,53.15750,69,0.13030
0,57712105,20.68065,5.32528,-53.10852,72,0.12490
0,57722105,20.74455,6.38879,106.34041,74,0.14460
0,57732105,20.80844,6.39007,0.12785,77,0.14230
0,57741105,20.87234,7.09958,78.83438,79,0.14880
0,57751105,20.94688,7.45430,35.47239,82,0.14810
0,57761105,21.02675,7.98683,53.25317,84,0.15060
0,57771109,21.10662,7.98383,-0.30014,86,0.16250
0,57781109,21.19181,8.51936,53.55344,88,0.15040
0,57791109,21.27701,8.51936,0.00000,90,0.15850
0,57800109,21.36220,9.46470,105.02528,92,0.16850
0,57810109,21.45804,9.58634,12.16722,93,0.17750
0,57820109,21.54856,9.05080,-53.54908,95,0.16330
0,57830109,21.64973,10.11658,106.57778,96,0.16650
0,57840109,21.75622,10.65017,53.36504,97,0.17310
0,57850105,21.86271,10.65124,0.10645,98,0.16540
0,57859105,21.95855,10.64936,-0.20832,99,0.17690
0,57869109,22.06504,10.64911,-0.02546,99,0.17630
0,57879105,22.18218,11.71398,106.48727,99,0.17510
0,57889105,22.29933,11.71417,0.01907,99,0.16620
0,57898105,22.40582,11.83234,13.13019,99,0.15430
0,57908105,22.52296,11.71398,-11.83624,99,0.15060
0,57918105,22.65075,12.77905,106.50635,99,0.15140
0,57928105,22.77321,12.24774,-53.13594,98,0.14950
0,57938109,22.89568,12.24284,-0.48966,97,0.15940
0,57948109,23.02347,12.77777,53.48729,96,0.13590
0,57958109,23.15658,13.31272,53.50047,95,0.13050
0,57968109,23.28970,13.31158,-0.11415,93,0.14610
0,57978109,23.41749,12.77758,-53.39470,92,0.11800
0,57988109,23.55060,13.31272,53.51955,90,0.13040
0,57998109,23.68371,13.31139,-0.13323,88,0.13030
0,58008109,23.82215,13.84392,53.25317,86,0.10000
0,58018105,23.95527,13.31557,-52.85046,84,0.09600
0,58028105,24.08838,13.31139,-0.41857,82,0.07970
0,58038105,24.22682,13.84253,53.10939,79,0.09710
0,58048105,24.35461,12.78032,-106.23154,77,0.06650
0,58058105,24.49305,13.84253,106.21029,74,0.08360
0,58068109,24.62617,13.31005,-53.24251,71,0.07370
0,58078105,24.75928,13.31405,0.39948,68,0.04570
0,58088105,24.88707,12.77905,-53.50037,65,0.04450
0,58098105,25.01486,12.77885,-0.01907,62,0.04240
0,58108105,25.14265,12.77885,0.00000,59,0.02260
0,58117105,25.24914,11.83256,-105.14429,56,0.02670
0,58127109,25.37693,12.77649,94.37447,53,0.01200
0,58137105,25.48875,11.18407,-159.27400,50,0.01200
0,58147105,25.60589,11.71379,52.97232,47,0.00540
0,58157105,25.71770,11.18164,-53.21503,44,0.01250
0,58167105,25.82419,10.64911,-53.25317,41,0.01280
0,58177105,25.93069,10.64930,0.01907,38,0.00140
0,58186105,26.01588,9.46575,-131.50575,35,0.00710
0,58196105,26.11705,10.11677,65.10201,32,-0.01000
0,58206105,26.20757,9.05190,-106.48727,29,-0.00760
0,58216105,26.29276,8.51917,-53.27225,26,-0.00180
0,58226105,26.37795,8.51936,0.01907,24,-0.00740
0,58235105,26.44185,7.09958,-157.75417,21,-0.00410
0,58245105,26.51639,7.45411,35.45332,19,-0.00580
0,58255105,26.58561,6.92234,-53.17688,16,-0.00940
0,58265109,26.64418,5.85436,-106.75504,14,-0.00580
0,58275109,26.70275,5.85709,0.27232,12,-0.00660
0,58285109,26.75599,5.32455,-53.25317,10,-0.00410
0,58295109,26.80392,4.79221,-53.23410,8,-0.00400
0,58305109,26.84651,4.25968,-53.25317,6,-0.00310
0,58315109,26.87846,3.19462,-106.50635,5,-0.00270
0,58325109,26.91041,3.19500,0.03815,4,-0.00160
0,58334109,26.93703,2.95787,-26.34729,2,-0.00160
0,58344109,26.96365,2.66308,-29.48864,1,-0.00100
0,58354109,26.97963,1.59740,-106.56717,1,0.00010
0,58364109,26.99560,1.59760,0.01907,0,-0.00010
0,58373109,27.00625,1.18298,-46.06835,0,0.00010
0,58383105,27.01690,1.06506,-11.79166,0,-0.00020
0,58393105,27.01690,0.00000,-106.50635,0,-0.00010
0,58403105,27.02755,1.06487,106.48727,0,-0.00010
0,58413109,27.03287,0.53234,-53.25317,0,0.00020
0,58423105,27.03287,0.00000,-53.23410,1,-0.00030
0,58433109,27.03287,0.00000,0.00000,1,0.00020
0,58442109,27.03287,0.00000,0.00000,2,0.00350
0,58451109,27.03287,0.00000,0.00000,3,0.00060
0,58460109,27.03287,0.00000,0.00000,4,0.00150
0,58469109,27.03287,0.00000,0.00000,6,0.00230
0,58478109,27.03287,0.00000,0.00000,7,0.00330
0,58487109,27.03287,0.00000,0.00000,9,0.00440
0,58496109,27.03287,0.00000,0.00000,10,0.00580
0,58505109,27.03287,0.00000,0.00000,12,0.00790
0,58514109,27.03287,0.00000,0.00000,14,0.01070
0,58523105,27.03287,0.00000,0.00000,16,0.01230
0,58532105,27.03287,0.00000,0.00000,18,0.01930
0,58541105,27.03287,0.00000,0.00000,21,0.02290
0,58550105,27.03287,0.00000,0.00000,23,0.02850
0,58559105,27.03287,0.00000,0.00000,25,0.03370
0,58568105,27.03820,0.59191,65.76821,28,0.03910
0,58577105,27.03820,0.00000,-65.76821,30,0.04230
0,58587105,27.04885,1.06468,106.46820,33,0.05060
0,58597105,27.05950,1.06506,0.03815,36,0.05580
0,58606105,27.06482,0.59142,-52.62073,39,0.06600
0,58616105,27.08080,1.59756,100.62407,42,0.06880
0,58626105,27.10209,2.12994,53.23719,45,0.07650
0,58636105,27.12872,2.66228,53.23410,49,0.08010
0,58646105,27.15534,2.66209,-0.01907,52,0.08510
0,58656105,27.18729,3.19500,53.29132,55,0.09750
0,58666105,27.22988,4.25930,106.43005,58,0.11090
0,58676105,27.26715,3.72734,-53.19595,61,0.11910
0,58686105,27.31507,4.79202,106.46820,64,0.11730
