,t,q,w,dw,u,I
0,24566113,8.66308,10.81089,69.02052,97,0.17220
0,24569113,8.70036,12.42001,536.19440,98,0.17820
0,24572157,8.73763,12.24859,-56.33323,98,0.19200
0,24575209,8.76958,10.46761,-583.54590,98,0.19590
0,24578297,8.80685,12.06619,517.50769,98,0.19360
0,24581341,8.83880,10.49512,-516.12048,99,0.18420
0,24584433,8.87607,12.05448,504.32190,99,0.17470
0,24587481,8.91334,12.23220,58.32468,99,0.17200
0,24590485,8.95061,12.41174,59.78804,99,0.16920
0,24593485,8.98256,10.64550,-588.55145,99,0.16840
0,24596577,9.02516,13.77646,1012.60162,99,0.16270
0,24599665,9.05710,10.34558,-1111.03796,99,0.15750
0,24602793,9.09438,11.91194,500.59518,99,0.16070
0,24605837,9.13165,12.24457,109.27309,99,0.15490
0,24608877,9.17424,14.01180,581.32629,99,0.18090
0,24611917,9.20619,10.50893,-1152.26001,99,0.17820
0,24615049,9.24879,13.60486,988.80005,99,0.18210
0,24618097,9.28606,12.22448,-452.73038,99,0.18360
0,24621185,9.32333,12.07370,-48.84623,99,0.17810
0,24624233,9.36593,13.97533,623.89703,99,0.17970
0,24627281,9.40320,12.23652,-570.85016,99,0.18380
0,24630369,9.44047,12.06197,-56.48900,99,0.17540
0,24633417,9.48307,13.98451,631.16772,99,0.16930
0,24636465,9.52034,12.22850,-576.12036,99,0.16500
0,24639553,9.55761,12.06197,-53.89062,99,0.16300
0,24642601,9.60021,13.97533,627.74298,99,0.16110
0,24645649,9.64281,13.98451,3.01256,98,0.14700
0,24648605,9.67476,10.80025,-1076.49133,98,0.14960
0,24651738,9.71735,13.60021,893.98529,98,0.14110
0,24654777,9.75995,14.00750,133.93338,98,0.14010
0,24657821,9.79722,12.24859,-578.01971,98,0.14230
0,24660905,9.83982,13.81220,507.00687,97,0.13510
0,24663957,9.87709,12.21616,-523.11993,97,0.14130
0,24667045,9.91969,13.79431,511.05795,97,0.14120
0,24670097,9.96228,13.95702,53.31327,96,0.13460
0,24673101,10.00488,14.18003,74.23898,96,0.12910
0,24676149,10.04748,13.96617,-70.11883,96,0.13290
0,24679241,10.09007,13.78538,-58.50869,95,0.13030
0,24682333,10.13267,13.76725,-5.85983,95,0.13350
0,24685381,10.16994,12.23652,-502.53534,94,0.14040
0,24688517,10.21254,13.58286,429.31769,94,0.15090
0,24691605,10.25513,13.79431,68.47184,94,0.15020
0,24694649,10.29773,13.98910,63.97291,93,0.14390
0,24697697,10.34033,13.97075,-6.01919,93,0.13440
0,24700745,10.38292,13.97502,1.40110,92,0.12640
0,24703753,10.42020,12.39935,-524.17474,92,0.11510
0,24706889,10.46812,15.27612,917.04376,91,0.10800
0,24709977,10.51071,13.78984,-481.15170,91,0.10770
0,24713109,10.55331,13.60921,-57.71070,90,0.11100
0,24716201,10.59591,13.77646,54.09264,89,0.12040
0,24719245,10.63850,13.99370,71.36579,89,0.12630
0,24722293,10.68110,13.97502,-6.12755,88,0.13700
0,24725341,10.72370,13.97533,0.10263,88,0.11540
0,24728349,10.76629,14.15145,58.50998,87,0.11520
0,24731397,10.80357,12.23652,-628.66864,86,0.12050
0,24734533,10.85149,15.28099,970.81158,86,0.11630
0,24737625,10.89408,13.77646,-486.58765,85,0.09780
0,24740757,10.93668,13.59618,-57.54403,84,0.08590
0,24743849,10.97928,13.79431,64.16147,84,0.08510
0,24746897,11.02187,13.97502,59.28988,83,0.08010
0,24749937,11.06447,13.99370,6.13560,82,0.07910
0,24752937,11.10707,14.19894,68.41373,81,0.08440
0,24755977,11.14966,14.01211,-61.45678,81,0.09580
0,24759061,11.19226,13.81220,-64.82264,80,0.09960
0,24762149,11.23486,13.80325,-2.90058,79,0.09400
0,24765193,11.27745,13.98420,59.40615,78,0.08050
0,24768233,11.32005,14.01211,9.18194,78,0.07130
0,24771237,11.35732,12.42383,-529.42596,77,0.05890
0,24774373,11.40524,15.27612,909.23987,76,0.05430
0,24777465,11.44784,13.77646,-485.01218,75,0.05790
0,24780597,11.49044,13.59618,-57.54403,74,0.05900
0,24783693,11.53303,13.76311,53.93606,73,0.06460
0,24786733,11.57030,12.24827,-497.80893,73,0.06620
0,24789861,11.61290,13.61791,437.86212,72,0.07580
0,24792949,11.65550,13.79431,57.12379,71,0.06740
0,24795997,11.69809,13.97533,59.39251,70,0.06230
0,24799041,11.74069,13.99370,6.03284,69,0.05480
0,24802041,11.77796,12.42383,-523.28839,68,0.06240
0,24805177,11.82056,13.59153,372.59055,67,0.05870
0,24808269,11.86316,13.78092,61.27026,66,0.06460
0,24811309,11.90043,12.24859,-503.55887,66,0.05310
0,24814437,11.94302,13.61791,437.76181,65,0.04910
0,24817521,11.98562,13.81220,62.99940,64,0.04290
0,24820565,12.02289,12.24425,-515.09412,63,0.04030
0,24823693,12.06549,13.61356,437.61734,62,0.03140
0,24826781,12.10276,12.07401,-498.72070,61,0.02830
0,24829909,12.14536,13.61356,492.02646,60,0.02580
0,24833005,12.18263,12.05027,-505.42548,59,0.02380
0,24836141,12.21990,11.88914,-51.39864,58,0.01960
0,24839233,12.26250,13.76311,605.48212,57,0.02110
0,24842321,12.29977,12.06979,-548.35535,56,0.01740
0,24845449,12.33704,11.91925,-48.14027,55,0.01700
0,24848533,12.37432,12.08183,52.70063,54,0.01580
0,24851573,12.41159,12.26036,58.72657,53,0.01640
0,24854617,12.44886,12.24457,-5.18944,52,0.01850
0,24857665,12.48613,12.22850,-5.27212,51,0.02110
0,24860713,12.51808,10.48134,-573.21240,50,0.02170
0,24863849,12.56068,13.59184,992.49921,49,0.02200
0,24866937,12.59262,10.33857,-1052.83704,48,0.02070
0,24870117,12.62457,10.05922,-87.95604,47,0.00870
0,24873205,12.66717,13.77646,1202.21167,46,0.00260
0,24876333,12.69911,10.21328,-1139.12463,45,-0.00200
0,24879549,12.73106,9.93381,-86.89912,44,-0.00350
0,24882641,12.76833,12.05479,685.95648,43,-0.00440
0,24885769,12.80028,10.21328,-588.71796,42,0.00100
0,24888897,12.83755,11.91544,544.16937,41,0.00440
0,24891981,12.86950,10.35899,-504.68451,41,0.00890
0,24895105,12.90145,10.22666,-42.36005,40,-0.00120
0,24898237,12.93340,10.20023,-8.43752,39,-0.00750
0,24901329,12.96534,10.33250,42.77655,38,-0.00710
0,24904417,12.99729,10.34558,4.23440,37,-0.00490
0,24907465,13.02924,10.48823,46.83211,36,0.00580
0,24910509,13.05586,8.74630,-572.25006,35,-0.00130
0,24913641,13.08248,8.49482,-80.24101,34,-0.01010
0,24916733,13.11443,10.33219,594.23346,33,-0.00830
0,24919861,13.14105,8.51081,-582.28247,32,0.00000
0,24922933,13.17300,10.40654,617.50226,31,-0.00420
0,24926065,13.19963,8.49242,-610.56696,30,-0.01220
0,24929193,13.22625,8.51353,6.75288,29,-0.00740
0,24932197,13.25287,8.86276,116.25334,28,-0.00120
0,24935285,13.27949,8.62106,-78.27140,28,-0.01130
0,24938377,13.30612,8.61052,-3.40757,27,-0.00890
0,24941425,13.32741,6.98767,-532.43188,26,-0.00260
0,24944557,13.35404,8.49753,481.92331,25,-0.01260
0,24947641,13.38066,8.63566,44.80135,24,-0.00760
0,24950681,13.40196,7.00574,-536.15582,23,-0.00550
0,24953809,13.42858,8.51112,481.25781,23,-0.01080
0,24956897,13.44988,6.89715,-522.65643,22,-0.00910
0,24960033,13.47650,8.48971,507.83038,21,-0.01120
0,24963121,13.49780,6.89715,-515.72412,20,-0.00330
0,24966253,13.51910,6.80026,-30.93702,19,-0.01100
0,24969341,13.54040,6.89684,31.27792,19,-0.00470
0,24972381,13.55637,5.25431,-540.30853,18,-0.01040
0,24975509,13.57767,6.80895,497.01004,17,-0.00630
0,24978593,13.59364,5.17996,-528.20789,16,-0.01010
0,24981725,13.61494,6.79965,517.14178,16,-0.00420
0,24984817,13.63624,6.89269,30.11003,15,-0.01270
0,24987865,13.65221,5.24114,-541.84631,14,-0.00520
0,24990997,13.66819,5.09803,-45.67774,14,-0.00840
0,24994089,13.68948,6.88600,578.07001,13,-0.00430
0,24997181,13.70013,3.44650,-1113.10840,12,-0.00760
0,25000361,13.71611,5.02013,494.54074,12,-0.00640
0,25003449,13.73208,5.17263,49.38662,11,-0.00510
0,25006497,13.74806,5.24114,22.47643,10,-0.00620
0,25009541,13.76403,5.24740,2.05679,10,-0.00370
0,25012541,13.77468,3.54958,-565.94214,9,-0.00490
0,25015637,13.78533,3.44427,-34.05769,9,-0.00480
0,25018685,13.80130,5.23396,586.39917,8,-0.00220
0,25021733,13.81728,5.24052,2.15093,8,-0.00480
0,25024697,13.82792,3.59633,-555.28125,7,-0.00400
0,25027789,13.83857,3.44093,-50.20910,7,-0.00180
0,25030841,13.84922,3.48910,15.78219,6,-0.00350
0,25033845,13.85987,3.54635,19.06404,6,-0.00370
0,25036849,13.86520,1.77274,-590.41449,5,-0.00290
0,25039945,13.88117,5.15927,1093.83875,5,-0.00170
0,25043037,13.88650,1.72229,-1111.57104,4,-0.00150
0,25046177,13.89714,3.39348,532.56439,4,-0.00150
0,25049225,13.90247,1.74569,-540.25671,3,-0.00200
0,25052317,13.91312,3.44396,549.24573,3,-0.00110
0,25055365,13.91844,1.74658,-556.70142,3,-0.00040
0,25058457,13.92377,1.72254,-7.77764,2,-0.00160
0,25061465,13.93442,3.53896,603.66272,2,-0.00140
0,25064513,13.93974,1.74772,-587.86810,2,-0.00050
0,25067605,13.94506,1.72056,-8.78011,2,-0.00060
0,25070613,13.95039,1.77274,17.37118,1,-0.00110
0,25073613,13.95571,1.77242,-0.10572,1,0.00040
0,25076569,13.96104,1.80153,9.84561,1,-0.00020
0,25079525,13.96636,1.80088,-0.21825,1,-0.00030
0,25082525,13.96636,0.00000,-600.29437,0,-0.00050
0,25085597,13.97169,1.73350,564.29089,0,-0.00010
0,25088649,13.97701,1.74455,3.61971,0,-0.00030
0,25091605,13.97701,0.00000,-590.17224,0,0.00010
0,25094629,13.98234,1.76102,582.34711,0,-0.00010
0,25097673,13.98766,1.74882,-4.00690,0,-0.00050
0,25100681,13.98766,0.00000,-581.38983,0,0.00000
0,25103689,13.98766,0.00000,0.00000,0,0.00010
0,25106569,13.98766,0.00000,0.00000,0,-0.00020
0,25109493,13.98766,0.00000,0.00000,0,0.00020
0,25112373,13.98766,0.00000,0.00000,0,-0.00050
0,25115301,13.98766,0.00000,0.00000,0,-0.00060
0,25118229,13.98766,0.00000,0.00000,0,0.00090
0,25121109,13.98766,0.00000,0.00000,0,0.00180
0,25123989,13.98766,0.00000,0.00000,0,0.00010
0,25126865,13.98766,0.00000,0.00000,0,0.00030
0,25129745,13.98766,0.00000,0.00000,0,-0.00390
0,25132669,13.98766,0.00000,0.00000,0,-0.00030
0,25135597,13.98766,0.00000,0.00000,0,0.00020
0,25138481,13.98234,-1.84841,-641.80768,0,0.00220
0,25141573,13.98234,0.00000,597.03040,0,0.00010
0,25144557,13.98234,0.00000,0.00000,0,0.00000
0,25147417,13.98234,0.00000,0.00000,1,-0.00050
0,25150341,13.98234,0.00000,0.00000,1,0.00030
0,25153221,13.98234,0.00000,0.00000,1,-0.00030
0,25156149,13.98234,0.00000,0.00000,1,0.00000
0,25159009,13.98234,0.00000,0.00000,2,0.00100
0,25161889,13.98234,0.00000,0.00000,2,-0.00230
0,25164817,13.98234,0.00000,0.00000,2,0.00010
0,25167697,13.98234,0.00000,0.00000,2,0.00090
0,25170581,13.98234,0.00000,0.00000,3,0.00410
0,25173461,13.98234,0.00000,0.00000,3,0.00110
0,25176341,13.98234,0.00000,0.00000,3,0.00120
0,25179221,13.98234,0.00000,0.00000,4,0.00070
0,25182101,13.98234,0.00000,0.00000,4,0.00160
0,25184981,13.98234,0.00000,0.00000,4,0.00140
0,25187861,13.98234,0.00000,0.00000,5,0.00170
0,25190741,13.98234,0.00000,0.00000,5,0.00270
0,25193621,13.98234,0.00000,0.00000,6,0.00190
0,25196505,13.98234,0.00000,0.00000,6,0.00280
0,25199385,13.98234,0.00000,0.00000,7,0.00380
0,25202269,13.98234,0.00000,0.00000,7,0.00360
0,25205153,13.98234,0.00000,0.00000,8,0.00450
0,25208033,13.98234,0.00000,0.00000,8,0.00450
0,25210913,13.98234,0.00000,0.00000,9,0.00540
0,25213793,13.98234,0.00000,0.00000,9,0.00650
0,25216673,13.98234,0.00000,0.00000,10,0.00670
0,25219601,13.98234,0.00000,0.00000,10,0.00810
0,25222525,13.98234,0.00000,0.00000,11,0.00830
0,25225449,13.98234,0.00000,0.00000,11,0.00940
0,25228373,13.98234,0.00000,0.00000,12,0.01040
0,25231301,13.98234,0.00000,0.00000,13,0.01210
0,25234225,13.98234,0.00000,0.00000,13,0.01240
0,25237157,13.98234,0.00000,0.00000,14,0.01390
0,25240081,13.98234,0.00000,0.00000,15,0.01560
0,25243005,13.98234,0.00000,0.00000,15,0.01630
0,25245925,13.98234,0.00000,0.00000,16,0.01770
0,25248849,13.98234,0.00000,0.00000,17,0.01890
0,25251769,13.98234,0.00000,0.00000,17,0.01740
0,25254693,13.98766,1.82059,622.63739,18,0.02200
0,25257733,13.98766,0.00000,-598.87885,19,0.02320
0,25260801,13.98766,0.00000,0.00000,20,0.02590
0,25263721,13.98766,0.00000,0.00000,20,0.02720
0,25266645,13.98766,0.00000,0.00000,21,0.03040
0,25269565,13.98766,0.00000,0.00000,22,0.03350
0,25272489,13.98766,0.00000,0.00000,23,0.03530
0,25275413,13.98766,0.00000,0.00000,23,0.03770
0,25278337,13.98766,0.00000,0.00000,24,0.03920
0,25281257,13.98766,0.00000,0.00000,25,0.04110
0,25284181,13.98766,0.00000,0.00000,26,0.04310
0,25287109,13.99299,1.82062,622.43469,26,0.04600
0,25290157,13.99299,0.00000,-597.31671,27,0.04610
0,25293233,13.99831,1.72981,561.99249,28,0.04690
0,25296277,13.99831,0.00000,-568.26971,29,0.04580
0,25299345,14.00364,1.73576,565.76324,30,0.04790
0,25302389,14.00896,1.74882,4.29005,31,0.04970
0,25305349,14.00896,0.00000,-590.81781,32,0.05100
0,25308421,14.01429,1.73350,564.29089,33,0.05550
0,25311465,14.01961,1.74913,5.13544,34,0.05610
0,25314421,14.02493,1.80092,17.51272,34,0.06070
0,25317417,14.03026,1.77743,-7.84194,35,0.06280
0,25320417,14.03026,0.00000,-592.47748,36,0.06460
0,25323489,14.04091,3.46782,1129.21582,37,0.06730
0,25326577,14.04623,1.72396,-564.53876,38,0.06490
0,25329661,14.05156,1.72614,0.70575,39,0.06440
0,25332613,14.06221,3.60762,637.35693,40,0.07320
0,25335657,14.07285,3.49827,-35.92241,41,0.07210
0,25338697,14.07285,0.00000,-1150.74597,42,0.08390
0,25341809,14.08350,3.42183,1099.55896,43,0.07820
0,25344893,14.09415,3.45320,10.17392,44,0.07760
0,25347897,14.10480,3.54485,30.50774,45,0.08230
0,25350901,14.11545,3.54517,0.10572,46,0.08960
0,25353857,14.12078,1.80153,-589.86420,47,0.08780
0,25356945,14.13143,3.44842,533.32062,48,0.08740
0,25359989,14.14207,3.49795,16.27215,48,0.09290
0,25362989,14.15272,3.54989,17.31300,49,0.10060
0,25365989,14.16337,3.54958,-0.10594,50,0.09310
0,25368989,14.17935,5.32500,591.80786,51,0.10030
0,25372033,14.19000,3.49827,-600.10889,52,0.10650
0,25375117,14.20065,3.45320,-14.61218,53,0.10220
0,25378169,14.21129,3.49139,12.51877,54,0.09790
0,25381173,14.22727,5.31904,608.61084,55,0.11510
0,25384213,14.24324,5.24944,-22.87377,56,0.10560
0,25387253,14.25389,3.50318,-574.42603,57,0.10810
0,25390341,14.26986,5.17263,540.62457,58,0.12440
0,25393381,14.28584,5.25462,26.96922,59,0.11060
0,25396385,14.29649,3.54517,-569.05884,60,0.11890
0,25399473,14.31779,6.90162,1087.63989,61,0.11720
0,25402565,14.32843,3.44173,-1118.25745,62,0.11830
0,25405697,14.34973,6.80026,1072.32544,63,0.13220
0,25408777,14.36571,5.18607,-524.08752,64,0.12200
0,25411865,14.38168,5.17294,-4.25077,65,0.13100
0,25414869,14.39765,5.31727,48.04658,65,0.12640
0,25417869,14.41363,5.32500,2.57508,66,0.13120
0,25420829,14.43493,7.19541,631.89496,67,0.13470
0,25423873,14.45623,6.99685,-65.22973,68,0.13030
0,25426917,14.47220,5.24740,-574.71973,69,0.13700
0,25430009,14.49350,6.88792,530.56909,70,0.13580
0,25433057,14.51479,6.99226,34.25259,71,0.14250
0,25436057,14.53077,5.31968,-556.96820,72,0.14360
0,25439149,14.55207,6.89492,509.95163,72,0.13930
0,25442189,14.57337,6.99915,34.25189,73,0.15300
0,25445189,14.59466,7.10184,34.24069,74,0.14140
0,25448185,14.61596,7.10658,1.58134,75,0.15340
0,25451141,14.63726,7.21214,35.74874,76,0.14590
0,25454141,14.65856,7.09947,-37.55744,77,0.16030
0,25457185,14.68518,8.74311,539.78357,77,0.14360
0,25460229,14.70648,6.99455,-574.23944,78,0.15470
0,25463313,14.73310,8.63224,531.02655,79,0.15700
0,25466357,14.75440,6.99685,-537.24982,80,0.15250
0,25469445,14.77570,6.89715,-32.28503,80,0.16680
0,25472493,14.80232,8.73482,602.90869,81,0.15470
0,25475533,14.82894,8.75718,7.35459,82,0.15860
0,25478489,14.85024,7.20515,-525.04437,83,0.17090
0,25481577,14.88219,10.34588,1017.07867,83,0.16280
0,25484705,14.90349,6.80865,-1130.82971,84,0.16050
0,25487833,14.93011,8.51142,544.36450,85,0.17290
0,25490877,14.95673,8.74886,78.02705,85,0.16090
0,25493877,14.98868,10.64550,632.00226,86,0.17180
0,25496965,15.00998,6.89715,-1213.84180,87,0.17420
0,25500101,15.04193,10.18722,1049.13000,87,0.16300
0,25503237,15.07388,10.19078,1.13376,88,0.16620
0,25506241,15.09517,7.08766,-1032.65295,89,0.18700
0,25509373,15.12712,10.20023,993.79877,89,0.17500
0,25512465,15.15907,10.33584,43.87180,90,0.16320
0,25515509,15.18569,8.74567,-522.39551,90,0.16670
0,25518601,15.21764,10.33219,513.10516,91,0.17850
0,25521693,15.24426,8.61052,-556.81500,91,0.17850
0,25524781,15.27621,10.34254,560.70428,92,0.16860
0,25527873,15.30816,10.33219,-3.34526,92,0.16690
0,25530925,15.34010,10.46761,44.36929,93,0.17200
0,25533973,15.37205,10.48510,5.74020,93,0.19000
0,25536981,15.40400,10.62072,45.08838,94,0.18600
0,25540029,15.43595,10.48166,-45.62524,94,0.17360
0,25543121,15.46789,10.33219,-48.33944,95,0.16850
0,25546217,15.49984,10.31884,-4.31186,95,0.16930
0,25549265,15.53179,10.48166,53.41703,96,0.17540
0,25552313,15.56374,10.48134,-0.10263,96,0.17860
0,25555357,15.59568,10.49512,4.52463,96,0.19660
0,25558357,15.62763,10.64936,51.41544,97,0.16570
0,25561405,15.66490,12.22818,517.98535,97,0.16890
0,25564497,15.69685,10.33219,-613.19250,97,0.16930
0,25567629,15.73412,11.89263,497.90591,97,0.16830
0,25570721,15.76607,10.34558,-500.98877,98,0.18110
0,25573849,15.80334,11.90083,496.56985,98,0.19150
0,25576937,15.84061,12.07370,55.99739,98,0.20010
0,25579985,15.87789,12.23652,53.45649,98,0.19130
0,25583029,15.90983,10.48478,-574.90662,99,0.17980
0,25586165,15.94711,11.89642,450.57138,99,0.17520
0,25589249,15.98438,12.07431,57.62547,99,0.17150
0,25592289,16.02165,12.26440,62.54741,99,0.17070
0,25595333,16.05360,10.49136,-582.27850,99,0.16910
0,25598465,16.09619,13.60486,994.41119,99,0.16430
0,25601553,16.13347,12.06650,-498.01343,99,0.16260
0,25604685,16.17074,11.90022,-53.08848,99,0.15740
0,25607769,16.20801,12.08606,60.25837,99,0.16130
0,25610813,16.24528,12.24827,53.30767,99,0.16070
0,25613857,16.28788,14.00227,576.59296,99,0.15970
0,25616941,16.31983,10.34924,-1183.36096,99,0.15430
0,25620117,16.36242,13.41210,964.37671,99,0.15580
0,25623205,16.39969,12.06979,-434.68585,99,0.15510
0,25626337,16.43697,11.90083,-53.94441,99,0.15580
0,25629421,16.47956,13.81220,619.76831,99,0.15560
0,25632509,16.52216,13.79431,-5.79400,99,0.15110
0,25635557,16.55943,12.23157,-512.87677,99,0.14930
0,25638693,16.59670,11.88186,-111.47775,99,0.14810
0,25641825,16.63930,13.61791,555.00092,99,0.15050
0,25644913,16.68190,13.77646,51.27850,99,0.15080
0,25647953,16.71917,12.26440,-497.55344,98,0.15060
0,25651085,16.76177,13.60486,428.12634,98,0.15280
0,25654173,16.79904,12.06979,-497.10922,98,0.15900
0,25657301,16.84163,13.60921,491.82751,98,0.16070
0,25660389,16.88423,13.79877,61.40866,97,0.16380
0,25663433,16.92683,13.99830,65.56786,97,0.16520
0,25666481,16.96942,13.96554,-10.73869,97,0.16690
0,25669573,17.00670,12.06259,-615.84247,96,0.15970
0,25672713,17.04929,13.56155,477.22217,96,0.15070
0,25675809,17.09189,13.76311,65.12471,96,0.14370
0,25678857,17.12916,12.22818,-503.58417,95,0.16090
0,25681993,17.17176,13.58317,432.07471,95,0.15480
0,25685085,17.21436,13.77201,61.05335,94,0.14620
0,25688133,17.25695,13.97075,65.18328,94,0.13440
0,25691181,17.29955,13.97533,1.50373,94,0.12940
0,25694181,17.34215,14.19894,74.53505,93,0.12030
0,25697225,17.38474,14.00227,-64.65109,93,0.11450
0,25700321,17.42734,13.75866,-78.68521,92,0.11600
0,25703413,17.46993,13.77646,5.75659,92,0.11920
0,25706417,17.51253,14.17060,131.11658,91,0.13170
0,25709505,17.55513,13.79431,-121.85598,91,0.13620
0,25712641,17.59772,13.59184,-64.60398,90,0.14030
0,25715737,17.64032,13.75866,53.88383,89,0.12750
0,25718781,17.68292,13.99370,77.21316,89,0.11120
0,25721829,17.72552,13.97533,-6.02492,88,0.10320
0,25724881,17.76811,13.95245,-7.49695,88,0.10060
0,25727933,17.81071,13.95639,1.29302,87,0.09120
0,25730937,17.85330,14.17531,72.85215,86,0.09640
0,25733985,17.89590,13.97992,-64.12623,86,0.10050
0,25737077,17.93850,13.78092,-64.38120,85,0.11630
0,25740173,17.98109,13.76311,-5.75471,84,0.11730
0,25743221,18.02369,13.96159,65.05553,84,0.09540
0,25746269,18.06629,13.97929,5.81000,83,0.09750
0,25749265,18.10888,14.21790,79.64008,82,0.10800
0,25752309,18.15148,14.00750,-69.18576,82,0.10290
0,25755393,18.19408,13.79877,-67.61510,81,0.08810
0,25758481,18.23667,13.79431,-1.44719,80,0.07760
0,25761529,18.27927,13.97533,59.39251,79,0.06750
0,25764577,18.32187,13.98910,4.52189,79,0.06360
0,25767573,18.35914,12.42798,-520.54938,78,0.06520
0,25770701,18.40174,13.61791,380.41299,77,0.07070
0,25773789,18.44433,13.79431,57.12379,76,0.08210
0,25776833,18.48693,13.99370,65.50340,75,0.07990
0,25779873,18.52953,14.01211,6.05677,75,0.08480
0,25782877,18.56680,12.42383,-529.42596,74,0.07670
0,25786009,18.60939,13.60052,375.69711,73,0.06300
0,25789097,18.65199,13.77646,56.90308,72,0.05400
0,25792146,18.69459,13.98910,69.83339,71,0.04840
0,25795189,18.73718,13.97992,-3.01376,70,0.04110
0,25798233,18.77978,13.99370,4.52619,69,0.06200
0,25801241,18.82238,14.16118,55.67739,68,0.05420
0,25804281,18.85965,12.26036,-625.26776,68,0.04430
0,25807413,18.90225,13.60052,427.89099,67,0.03780
0,25810497,18.93952,12.08544,-491.26968,66,0.03250
0,25813629,18.98211,13.60052,483.74063,65,0.02700
0,25816713,19.02471,13.81606,69.91333,64,0.02440
0,25819757,19.06198,12.24488,-516.15680,63,0.02410
0,25822885,19.10458,13.61356,437.41708,62,0.02100
0,25825969,19.14185,12.08544,-495.49783,61,0.01960
0,25829101,19.18445,13.60052,483.74063,60,0.02040
0,25832189,19.22172,12.07431,-494.39658,59,0.01820
0,25835321,19.25899,11.89642,-56.77938,58,0.01450
0,25838405,19.30159,13.81158,620.99689,57,0.01460
0,25841489,19.33886,12.08606,-559.50690,56,0.01370
0,25844625,19.37613,11.88884,-62.91026,55,0.00990
0,25847709,19.41873,13.80325,620.35339,54,0.00980
0,25850793,19.45068,10.36602,-1115.25684,53,0.00680
0,25853961,19.48795,11.76499,441.59366,52,0.00480
0,25857041,19.52522,12.09721,107.82711,51,0.00650
0,25860129,19.56249,12.08544,-3.81593,50,0.00420
0,25863181,19.59977,12.20878,40.39949,50,0.00580
0,25866221,19.63171,10.49888,-561.91290,49,0.00760
0,25869349,19.66899,11.91544,452.86481,48,0.01140
0,25872437,19.70626,12.06979,49.98235,47,0.01740
0,25875481,19.73820,10.49543,-517.19946,46,0.01810
0,25878613,19.77015,10.20054,-94.15433,45,0.00770
0,25881697,19.80742,12.08544,611.18713,44,-0.00080
0,25884829,19.84470,11.90022,-59.13725,43,-0.00390
0,25887957,19.87664,10.21358,-539.20709,42,-0.00490
0,25891137,19.90859,10.05229,-50.75240,41,-0.00200
0,25894265,19.94054,10.20645,49.25103,40,0.00520
0,25897301,19.97248,10.52309,104.29446,39,0.00830
0,25900385,20.00443,10.35930,-53.10735,38,-0.00450
0,25903513,20.03638,10.21358,-46.58553,37,-0.01020
0,25906649,20.06300,8.48940,-549.80176,36,-0.00870
0,25909777,20.09495,10.21358,551.20789,35,-0.00050
0,25912909,20.12690,10.20645,-2.27968,34,0.00000
0,25915937,20.15352,8.78639,-468.66483,33,-0.01100
0,25919073,20.18547,10.18753,446.79065,32,-0.01090
0,25922205,20.21209,8.50025,-538.72363,31,-0.00250
0,25925341,20.23871,8.48940,-3.45707,30,-0.00570
0,25928389,20.27066,10.48166,653.62610,30,-0.01300
0,25931521,20.29196,6.79995,-1175.51196,29,-0.00740
0,25934697,20.32391,10.05922,1026.21814,28,-0.00060
0,25937869,20.35053,8.39306,-525.27313,27,-0.01160
0,25941002,20.37715,8.50025,34.22418,26,-0.00800
0,25944045,20.39845,6.99654,-493.99158,25,-0.00410
0,25947177,20.42507,8.50568,482.15411,24,-0.01380
0,25950273,20.44637,6.87520,-526.30109,23,-0.00770
0,25953409,20.47300,8.48940,514.73450,23,-0.00920
0,25956497,20.49430,6.89746,-515.52551,22,-0.01200
0,25959629,20.51559,6.79995,-31.13296,21,-0.00270
0,25962721,20.54222,8.61021,585.46472,20,-0.00810
0,25965805,20.56351,6.90579,-552.66571,19,-0.00520
0,25968937,20.58481,6.80056,-33.59738,19,-0.00990
0,25972025,20.60079,5.17294,-527.07910,18,-0.00790
0,25975161,20.62208,6.79561,517.76373,17,-0.00990
0,25978249,20.64338,6.89300,31.51570,16,-0.00740
0,25981293,20.66468,6.99654,34.01397,16,-0.00860
0,25984333,20.68065,5.25462,-572.99872,15,-0.00700
0,25987465,20.69663,5.10027,-49.28154,14,-0.00900
0,25990561,20.71793,6.87902,574.53253,14,-0.00410
0,25993649,20.73390,5.17294,-552.48718,13,-0.00890
0,25996781,20.74987,5.10027,-23.20318,12,-0.00350
0,25999873,20.76585,5.16563,21.13952,12,-0.00690
0,26002921,20.78182,5.24145,24.87563,11,-0.00640
0,26005977,20.79247,3.48453,-574.90936,10,-0.00390
0,26009109,20.80844,5.09966,515.68622,10,-0.00630
0,26012201,20.82442,5.16854,22.28346,9,-0.00470
0,26015205,20.83507,3.54367,-540.72174,9,-0.00390
0,26018297,20.84572,3.44396,-32.24734,8,-0.00520
0,26021349,20.86169,5.23396,586.50024,8,-0.00400
0,26024397,20.87234,3.49368,-570.95886,7,-0.00210
0,26027489,20.88831,5.16625,540.93549,7,-0.00280
0,26030537,20.89364,1.74653,-1121.95667,6,-0.00320
0,26033673,20.90961,5.09437,1067.55322,6,-0.00160
0,26036765,20.91494,1.72223,-1090.95557,5,-0.00340
0,26039901,20.92558,3.39456,533.09808,5,-0.00290
0,26042953,20.93623,3.49024,31.36154,4,-0.00200
0,26045957,20.94156,1.77274,-571.73755,4,-0.00110
