,t,q,w,dw,u,I
0,49423105,46.25992,7.09958,-39.41377,17,-0.00240
0,49433105,46.31849,5.85650,-124.29510,14,-0.00800
0,49443109,46.37706,5.85533,-0.11703,12,-0.00280
0,49453109,46.43031,5.32455,-53.07756,10,-0.00520
0,49463109,46.47823,4.79202,-53.25317,8,-0.00440
0,49473109,46.52082,4.25987,-53.21503,7,-0.00390
0,49483109,46.55809,3.72696,-53.29132,5,-0.00320
0,49493109,46.59004,3.19481,-53.21503,4,-0.00240
0,49503109,46.62199,3.19481,0.00000,3,-0.00120
0,49512105,46.64329,2.36717,-91.99022,2,-0.00060
0,49522105,46.66459,2.13013,-23.70460,1,0.00020
0,49531105,46.67524,1.18298,-105.23855,0,-0.00030
0,49541109,46.69653,2.12975,94.67654,0,0.00300
0,49550109,46.70186,0.59170,-170.89372,0,-0.00030
0,49560105,46.70718,0.53253,-5.91702,0,0.00000
0,49569105,46.71251,0.59170,6.57447,0,0.00020
0,49578109,46.71251,0.00000,-65.73736,0,0.00010
0,49587109,46.71251,0.00000,0.00000,0,-0.00020
0,49596109,46.71251,0.00000,0.00000,1,0.00000
0,49605109,46.71251,0.00000,0.00000,2,0.00000
0,49614109,46.71251,0.00000,0.00000,2,0.00410
0,49623109,46.71251,0.00000,0.00000,3,0.00070
0,49632109,46.71251,0.00000,0.00000,5,0.00160
0,49641109,46.71251,0.00000,0.00000,6,0.00220
0,49650109,46.71251,0.00000,0.00000,7,0.00320
0,49659109,46.71251,0.00000,0.00000,9,0.00400
0,49668109,46.71251,0.00000,0.00000,11,0.00570
0,49677109,46.71251,0.00000,0.00000,13,0.00830
0,49686105,46.71251,0.00000,0.00000,15,0.01120
0,49695105,46.71251,0.00000,0.00000,17,0.01460
0,49704105,46.71251,0.00000,0.00000,19,0.01860
0,49713105,46.71251,0.00000,0.00000,21,0.02250
0,49722105,46.71783,0.59128,65.69756,23,0.02750
0,49731105,46.71783,0.00000,-65.69756,26,0.03510
0,49741105,46.71783,0.00000,0.00000,29,0.04070
0,49750105,46.72316,0.59177,65.75927,31,0.04510
0,49760105,46.73381,1.06506,47.32958,34,0.05200
0,49770105,46.74978,1.59721,53.21503,37,0.05560
0,49780105,46.76575,1.59721,0.00000,40,0.06840
0,49789105,46.78173,1.77491,19.74169,43,0.06610
0,49799105,46.80835,2.66254,88.77237,46,0.07930
0,49809105,46.83497,2.66228,-0.02663,49,0.08700
0,49819105,46.86692,3.19481,53.25317,53,0.08790
0,49828105,46.89887,3.54979,39.44212,55,0.09370
0,49838105,46.94147,4.25987,71.00845,58,0.09470
0,49848105,46.98406,4.25949,-0.03815,62,0.10860
0,49858105,47.03198,4.79202,53.25317,65,0.11950
0,49868105,47.07990,4.79202,0.00000,68,0.12690
0,49877105,47.13315,5.91617,124.90549,70,0.12500
0,49887105,47.18639,5.32455,-59.16176,73,0.14030
0,49897105,47.25029,6.38962,106.50635,76,0.13140
0,49907105,47.31951,6.92177,53.21503,78,0.14930
0,49917105,47.38873,6.92215,0.03815,81,0.15270
0,49926105,47.45262,7.09915,19.66694,83,0.15170
0,49936109,47.53249,7.98402,88.45139,85,0.15100
0,49946109,47.61236,7.98683,0.28119,87,0.15440
0,49955109,47.68690,8.28256,32.85822,89,0.15980
0,49965109,47.77210,8.51936,23.68078,91,0.17470
0,49975109,47.86794,9.58443,106.50635,93,0.18690
0,49985109,47.95846,9.05151,-53.29132,94,0.15730
0,49995109,48.05963,10.11595,106.43266,95,0.17480
0,50005109,48.15547,9.58596,-53.00905,97,0.16400
0,50015105,48.25663,10.11860,53.27451,98,0.17490
0,50025105,48.36313,10.64949,53.08895,98,0.16910
0,50035105,48.46962,10.64911,-0.03815,99,0.16280
0,50045105,48.58144,11.18164,53.25317,99,0.15420
0,50055105,48.69325,11.18126,-0.03815,99,0.16840
0,50065109,48.81039,11.71300,53.16889,99,0.15900
0,50075105,48.92753,11.71534,0.23434,99,0.18510
0,50085105,49.04467,11.71379,-0.15535,99,0.15790
0,50095105,49.16714,12.24670,53.29132,98,0.14290
0,50105109,49.29493,12.77885,53.21503,97,0.13940
0,50115109,49.41739,12.24426,-53.44924,96,0.15030
0,50125109,49.54519,12.77668,53.23185,95,0.14950
0,50135109,49.67297,12.77885,0.21744,94,0.14310
0,50145109,49.80076,12.78013,0.12790,92,0.12160
0,50155109,49.93388,13.31272,53.26384,91,0.12740
0,50165109,50.06167,12.77924,-53.34826,89,0.11430
0,50175109,50.19478,13.30872,52.93827,87,0.11140
0,50185105,50.32789,13.31766,0.89433,85,0.11860
0,50195105,50.45568,12.77885,-53.88088,82,0.08240
0,50205109,50.59412,13.84015,106.09753,80,0.07880
0,50215105,50.72192,12.78307,-105.73946,77,0.09000
0,50225105,50.84970,12.77885,-0.42162,75,0.06570
0,50235105,50.98281,13.31100,53.21503,72,0.06320
0,50245109,51.11593,13.30911,-0.18984,69,0.06020
0,50255109,51.24372,12.77924,-52.98700,66,0.04170
0,50265105,51.36619,12.24877,-53.05703,63,0.03570
0,50275105,51.48865,12.24632,-0.24490,60,0.05050
0,50285105,51.61644,12.77885,53.25317,57,0.03820
0,50295105,51.73358,11.71417,-106.46820,54,0.03920
0,50305105,51.85072,11.71417,0.00000,51,0.02270
0,50314105,51.95189,11.24107,-52.56738,48,0.00720
0,50324105,52.06371,11.18164,-5.94254,45,0.00290
0,50334105,52.17020,10.64873,-53.29132,42,-0.00090
0,50344105,52.27669,10.64949,0.07629,39,0.00730
0,50353105,52.36189,9.46596,-131.50343,36,-0.00120
0,50363105,52.45773,9.58405,11.80859,33,-0.00720
0,50373105,52.55357,9.58405,0.00000,30,0.00450
0,50382105,52.62811,8.28298,-144.56284,27,-0.00150
0,50392105,52.71331,8.51851,23.55083,25,-0.00240
0,50402105,52.78785,7.45505,-106.35725,22,-0.00620
0,50412105,52.86239,7.45430,-0.07458,19,-0.00530
0,50422105,52.93161,6.92177,-53.25317,17,-0.00520
0,50432105,52.99551,6.38898,-53.27359,15,-0.00890
0,50442109,53.05408,5.85533,-53.34890,12,-0.00200
0,50452109,53.10732,5.32455,-53.07756,10,-0.00570
0,50462109,53.14992,4.25987,-106.46820,9,-0.00480
0,50472109,53.19252,4.25949,-0.03815,7,-0.00390
0,50482109,53.23512,4.25987,0.03815,5,-0.00350
0,50491109,53.26706,3.54979,-78.89828,4,-0.00260
0,50501113,53.29901,3.19449,-35.52630,3,-0.00110
0,50511109,53.32030,2.12958,-106.50188,2,-0.00020
0,50521105,53.34161,2.13077,0.11894,1,0.00230
0,50530109,53.35758,1.77468,-39.56490,0,-0.00010
0,50540105,53.37355,1.59721,-17.74683,0,-0.00020
0,50550109,53.38420,1.06544,-53.17688,0,-0.00030
0,50560109,53.38420,0.00000,-106.54449,0,-0.00020
0,50570109,53.38420,0.00000,0.00000,0,0.00030
0,50579105,53.38420,0.00000,0.00000,0,0.00040
0,50588109,53.38420,0.00000,0.00000,0,0.00040
0,50597109,53.38420,0.00000,0.00000,1,-0.00010
0,50606105,53.38420,0.00000,0.00000,2,0.00060
0,50615109,53.38420,0.00000,0.00000,3,0.00070
0,50624109,53.38420,0.00000,0.00000,4,0.00060
0,50633109,53.38420,0.00000,0.00000,5,0.00140
0,50642109,53.38420,0.00000,0.00000,6,0.00200
0,50651109,53.38420,0.00000,0.00000,8,0.00190
0,50660109,53.38420,0.00000,0.00000,9,0.00440
0,50669109,53.38420,0.00000,0.00000,11,0.00600
0,50678109,53.38420,0.00000,0.00000,13,0.00780
0,50687105,53.38420,0.00000,0.00000,15,0.01170
0,50696105,53.38420,0.00000,0.00000,17,0.01460
0,50705105,53.38420,0.00000,0.00000,19,0.01840
0,50714105,53.38420,0.00000,0.00000,21,0.02280
0,50723105,53.38953,0.59128,65.69756,24,0.02840
0,50732105,53.38953,0.00000,-65.69027,26,0.03250
0,50742105,53.39485,0.53259,53.26383,29,0.03820
0,50752105,53.40550,1.06468,53.20970,32,0.04220
0,50761105,53.42147,1.77511,78.93598,35,0.04680
0,50771105,53.43745,1.59760,-17.75106,38,0.05630
0,50781105,53.45874,2.12936,53.17688,41,0.06040
0,50791105,53.48005,2.13013,0.07629,44,0.06770
0,50800105,53.50667,2.95809,91.99545,47,0.07440
0,50809105,53.53329,2.95809,0.00000,49,0.08270
0,50818105,53.55991,2.95809,0.00000,52,0.09570
0,50827105,53.59718,4.14107,131.44223,55,0.09390
0,50837105,53.63446,3.72734,-41.37254,58,0.10690
0,50847105,53.68238,4.79202,106.46820,61,0.11890
0,50857105,53.72497,4.25949,-53.25317,64,0.11190
0,50867105,53.77822,5.32494,106.54449,67,0.11910
0,50877105,53.83147,5.32455,-0.03815,70,0.13950
0,50887105,53.89536,6.38924,106.46820,73,0.12660
0,50897105,53.95926,6.38962,0.03815,76,0.14130
0,50906105,54.01783,6.50787,13.13957,78,0.14750
0,50916105,54.08705,6.92215,41.42757,81,0.14390
0,50925109,54.15627,7.68914,85.20273,83,0.15100
0,50935109,54.23613,7.98523,29.60304,85,0.15530
0,50945109,54.31601,7.98721,0.19789,87,0.15460
0,50954109,54.39054,8.28213,32.76878,89,0.16320
0,50964109,54.48106,9.05099,76.87811,91,0.15870
0,50974109,54.56626,8.52022,-53.08272,92,0.16590
0,50984109,54.66210,9.58405,106.38294,94,0.16840
0,50994109,54.75794,9.58500,0.09595,95,0.16130
0,51003109,54.85379,10.64860,118.16460,96,0.18580
0,51013105,54.95496,10.11999,-52.87688,97,0.16910
0,51023105,55.06144,10.64873,52.87333,98,0.17080
0,51033105,55.16793,10.64873,0.00000,99,0.17550
0,51042105,55.26910,11.24107,65.81540,99,0.15890
0,51052109,55.38624,11.71300,47.18881,99,0.15870
0,51062105,55.49806,11.18276,-53.02950,99,0.15720
0,51072109,55.62052,12.24510,106.22326,99,0.15000
0,51082105,55.73766,11.71534,-52.98067,99,0.15540
0,51092109,55.86013,12.24586,53.04636,98,0.16860
0,51102105,55.98260,12.24755,0.16872,98,0.16650
0,51112109,56.11039,12.77630,52.86447,97,0.15200
0,51122109,56.23817,12.77885,0.25558,96,0.14380
0,51132109,56.36597,12.77924,0.03815,94,0.13400
0,51142109,56.49376,12.77885,-0.03815,93,0.13950
0,51152109,56.62687,13.31100,53.21503,91,0.12130
0,51162109,56.75998,13.31177,0.07629,89,0.12340
0,51172113,56.89310,13.30911,-0.26612,87,0.10220
0,51182109,57.02621,13.31367,0.45623,85,0.09270
0,51192105,57.15933,13.31576,0.20959,83,0.11380
0,51201105,57.28179,13.60703,32.36262,81,0.10640
0,51211105,57.40958,12.77885,-82.81718,78,0.07440
0,51221105,57.54802,13.84392,106.50635,76,0.09020
0,51231105,57.67581,12.77885,-106.50635,73,0.06870
0,51241109,57.81425,13.84115,106.20825,70,0.05520
0,51251109,57.94204,12.78013,-106.11222,67,0.05590
0,51261105,58.06983,12.78051,0.03815,64,0.04050
0,51270105,58.18164,12.42224,-39.80375,62,0.03030
0,51280109,58.30943,12.77796,35.56812,59,0.02660
0,51290105,58.43190,12.24793,-53.00814,56,0.01700
0,51300105,58.54904,11.71534,-53.26384,52,0.02160
0,51310105,58.66618,11.71262,-0.27244,49,0.00740
0,51320109,58.78332,11.71300,0.03814,46,0.00460
0,51329105,58.87916,10.65131,-117.99234,43,0.00990
0,51339105,58.98566,10.64949,-0.18158,40,0.00320
0,51349109,59.09215,10.64698,-0.25105,37,-0.00590
0,51359105,59.18799,9.58596,-106.12292,34,0.00190
0,51369109,59.28384,9.58289,-0.30702,31,-0.00590
0,51379105,59.36903,8.52069,-106.24178,28,-0.00520
0,51389105,59.45422,8.51936,-0.13227,25,-0.00730
0,51399105,59.53409,7.98683,-53.25317,23,-0.00190
0,51409105,59.60863,7.45468,-53.21503,20,-0.00180
0,51419105,59.67785,6.92177,-53.29132,18,-0.01000
0,51429105,59.74174,6.38860,-53.31174,15,-0.00750
0,51439109,59.80564,6.38770,-0.08952,13,-0.00650
0,51449109,59.85889,5.32455,-106.31476,11,-0.00510
0,51459109,59.90681,4.79240,-53.21503,9,-0.00310
0,51469109,59.94941,4.25949,-53.29132,7,-0.00460
0,51479109,59.99200,4.25987,0.03815,6,-0.00300
0,51488109,60.02394,3.54894,-78.99248,4,-0.00230
0,51498109,60.05057,2.66228,-88.66630,3,-0.00160
0,51508109,60.08252,3.19519,53.29132,2,-0.00220
0,51518109,60.10382,2.13077,-106.47437,1,-0.00090
0,51528109,60.11979,1.59721,-53.35524,0,-0.00010
0,51538109,60.13576,1.59683,-0.03815,0,-0.00030
0,51548109,60.14642,1.06544,-53.13873,0,0.00010
0,51558109,60.15706,1.06468,-0.07629,0,0.00000
0,51567109,60.15706,0.00000,-118.29800,0,-0.00010
0,51577109,60.16239,0.53291,53.29132,0,-0.00010
0,51587109,60.16239,0.00000,-53.29132,0,0.00020
0,51596105,60.16239,0.00000,0.00000,1,0.00010
0,51605105,60.16239,0.00000,0.00000,2,0.00070
0,51614109,60.16239,0.00000,0.00000,2,0.00070
0,51623109,60.16239,0.00000,0.00000,3,0.00080
0,51632109,60.16239,0.00000,0.00000,5,0.00190
0,51641109,60.16239,0.00000,0.00000,6,0.00240
0,51650109,60.16239,0.00000,0.00000,7,0.00340
0,51659109,60.16239,0.00000,0.00000,9,0.00480
0,51668109,60.16239,0.00000,0.00000,11,0.00640
0,51677109,60.16239,0.00000,0.00000,13,0.00800
0,51686105,60.16239,0.00000,0.00000,15,0.01100
0,51695105,60.16239,0.00000,0.00000,17,0.01450
0,51704105,60.16239,0.00000,0.00000,19,0.01840
0,51713105,60.16771,0.59085,65.65047,21,0.02230
0,51723105,60.16771,0.00000,-59.08542,24,0.02790
0,51733105,60.17304,0.53291,53.29132,26,0.03210
0,51743105,60.17836,0.53215,-0.07629,29,0.03830
0,51753105,60.18901,1.06506,53.29132,32,0.04650
0,51763105,60.19966,1.06506,0.00000,35,0.05000
0,51772105,60.21563,1.77468,78.84651,38,0.05590
0,51782105,60.23161,1.59760,-17.70868,41,0.06350
0,51792105,60.25823,2.66228,106.46820,44,0.07120
0,51802105,60.28485,2.66228,0.00000,47,0.07070
0,51811105,60.31147,2.95766,32.82055,50,0.09180
0,51820105,60.34343,3.55021,65.83884,53,0.08830
0,51829105,60.37537,3.54894,-0.14128,56,0.09590
0,51839105,60.41264,3.72772,17.87820,59,0.09280
0,51849105,60.46056,4.79164,106.39191,62,0.10990
0,51859105,60.50848,4.79240,0.07629,65,0.11870
0,51868105,60.55641,5.32489,59.16553,68,0.12410
0,51877105,60.60432,5.32405,-0.09420,70,0.12220
0,51887105,60.66822,6.39000,106.59533,73,0.14330
0,51897105,60.72680,5.85709,-53.29132,76,0.13830
0,51907105,60.79601,6.92177,106.46820,78,0.13940
0,51917105,60.86523,6.92177,0.00000,81,0.16150
0,51926109,60.93445,7.68957,85.29219,83,0.15520
0,51936109,61.00900,7.45355,-23.59903,85,0.15190
0,51946109,61.09419,8.51936,106.58088,87,0.16560
0,51956109,61.17938,8.51766,-0.17039,89,0.17780
0,51966109,61.26458,8.52107,0.34091,91,0.16910
0,51975109,61.34444,8.87426,39.24338,93,0.15970
0,51985109,61.44028,9.58213,70.77289,94,0.17100
0,51995109,61.53613,9.58596,0.38345,95,0.17670
0,52004109,61.62664,10.05766,52.41108,97,0.15940
0,52014105,61.73314,10.65162,59.40776,97,0.18670
0,52024109,61.83963,10.64804,-0.35769,98,0.17590
0,52034105,61.94612,10.64979,0.17492,99,0.16410
0,52044105,62.05261,10.64949,-0.03023,99,0.16440
0,52054105,62.16975,11.71417,106.46820,99,0.15890
0,52064105,62.28689,11.71379,-0.03815,99,0.15900
0,52074109,62.40403,11.71300,-0.07896,99,0.16150
0,52084105,62.52118,11.71534,0.23434,99,0.15010
0,52094105,62.64364,12.24632,53.09782,98,0.14770
0,52104105,62.76611,12.24709,0.07629,98,0.14220
0,52114109,62.89389,12.77426,52.70159,97,0.16200
0,52124109,63.02168,12.78051,0.62558,95,0.15890
0,52134109,63.14947,12.77758,-0.29380,94,0.12460
0,52144109,63.27726,12.78051,0.29386,93,0.14500
0,52154109,63.41038,13.31139,53.08714,91,0.13780
0,52164109,63.54350,13.31177,0.03815,89,0.10990
0,52174113,63.67661,13.30834,-0.34240,87,0.10990
0,52184109,63.80972,13.31310,0.47574,85,0.10000
0,52194105,63.94283,13.31633,0.32333,83,0.10620
0,52204105,64.07595,13.31177,-0.45643,80,0.10040
0,52214109,64.20907,13.30911,-0.26612,78,0.06970
0,52224105,64.34218,13.31367,0.45623,75,0.08700
0,52234105,64.46997,12.77924,-53.44315,72,0.06490
0,52244105,64.60309,13.31177,53.25317,69,0.05060
0,52254105,64.73087,12.77847,-53.32947,67,0.05240
0,52264105,64.85867,12.77796,-0.05149,64,0.04810
0,52274105,64.98113,12.24793,-53.00814,60,0.02460
0,52284109,65.10892,12.77592,52.78819,57,0.02120
0,52294105,65.22606,11.71534,-106.06787,54,0.01710
0,52304105,65.34320,11.71534,0.00000,51,0.01030
0,52313105,65.44969,11.83103,12.85241,48,0.01350
0,52323109,65.55618,10.65017,-118.09730,45,0.00940
0,52333105,65.66800,11.18164,53.14665,42,0.00860
0,52343109,65.77449,10.64698,-53.45544,39,-0.00240
0,52353109,65.87566,10.11658,-53.04022,36,-0.00300
0,52363105,65.97150,9.58500,-53.16255,33,-0.00600
0,52373105,66.06202,9.05228,-53.27282,30,0.00010
0,52383105,66.14722,8.52060,-53.17324,27,-0.00400
0,52393105,66.23241,8.51898,-0.16155,24,-0.00990
0,52403105,66.31227,7.98565,-53.32771,22,-0.00950
0,52413105,66.38149,6.92215,-106.35019,19,-0.00670
0,52423105,66.45071,6.92284,0.06924,17,-0.00420
0,52433105,66.51461,6.38898,-53.38097,14,-0.00620
0,52443109,66.56786,5.32243,-106.61272,12,-0.00410
0,52453109,66.62110,5.32455,0.21291,10,-0.00610
0,52463109,66.66902,4.79250,-53.21053,8,-0.00140
0,52473109,66.71162,4.25949,-53.30114,7,-0.00330
0,52483109,66.74889,3.72696,-53.25317,5,-0.00190
0,52493109,66.78084,3.19519,-53.17688,4,-0.00270
