,t,q,w,dw,u,V,I
0,11481036,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11495040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11509040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11523040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11537040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11551040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11565040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11579040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11593040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11607040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11621040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11635040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11649040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11663040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11677040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11691040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11705040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11719040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11733040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,11747040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11761040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11775040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11789040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,11803040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11817040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11831040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11845040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11859040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11873040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11887040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11901040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11915040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,11929040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,11943040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,11957040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,11971040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,11985040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,11999040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12013040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12027040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12041040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12055040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12069040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12083040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12097040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12111040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12125040,0.0000,0.0000,0.0000,0,1.0360,-0.0002
0,12139040,0.0000,0.0000,0.0000,0,1.0360,-0.0002
0,12153040,0.0000,0.0000,0.0000,0,1.0360,-0.0002
0,12167040,0.0000,0.0000,0.0000,0,1.0360,-0.0002
0,12181040,0.0000,0.0000,0.0000,0,1.0360,-0.0002
0,12195040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12209040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12223040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12237040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12251040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12265040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12279040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12293040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12307040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12321040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12335040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12349040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12363040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12377040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12391040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12405040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12419040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12433040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,12447040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12461040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12475040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12489040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12503040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12517040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12531040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12545040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12559040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12573040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12587040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12601040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12615040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12629040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12643040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12657040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12671040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12685040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12699040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12713040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12727040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12741040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12755040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12769040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12783040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12797040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12811040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12825040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12839040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12853040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12867040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12881040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12895040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,12909040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12923040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12937040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12951040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,12965040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12979040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,12993040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13007040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13021040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13035040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13049040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13063040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13077040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13091040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13105040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13119040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13133040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13147040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13161040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13175040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13189040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13203040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13217040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,13231040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13245040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13259040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13273040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13287040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13301040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13315040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13329040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13343040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13357040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13371040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13385040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13399040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13413040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13427040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13441040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13455040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13469040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13483040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13497040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13511040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13525040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13539040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13553040,0.0000,0.0000,0.0000,0,1.0440,-0.0003
0,13567040,0.0000,0.0000,0.0000,0,1.0440,-0.0003
0,13581040,0.0000,0.0000,0.0000,0,1.0440,-0.0003
0,13595040,0.0000,0.0000,0.0000,0,1.0440,-0.0003
0,13609040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13623040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13637040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13651040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13665040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13679040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13693040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13707040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13721040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13735040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,13749040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13763040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13777040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13791040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13805040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13819040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13833040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13847040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13861040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13875040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13889040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13903040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13917040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,13931040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13945040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13959040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13973040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,13987040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14001040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14015040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14029040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14043040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14057040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14071040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14085040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14099040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14113040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14127040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14141040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14155040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14169040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14183040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14197040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14211040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14225040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14239040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14253040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14267040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14281040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14295040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14309040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14323040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14337040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14351040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14365040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14379040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14393040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14407040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14421040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14435040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14449040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14463040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14477040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14491040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14505040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14519040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14533040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14547040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14561040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14575040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14589040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14603040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14617040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14631040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14645040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14659040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14673040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14687040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14701040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,14715040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14729040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14743040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14757040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14771040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14785040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14799040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14813040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14827040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14841040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14855040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14869040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14883040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14897040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,14911040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14925040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14939040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14953040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,14967040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14981040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,14995040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15009040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15023040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15037040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15051040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15065040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15079040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15093040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15107040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15121040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15135040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15149040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15163040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15177040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15191040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15205040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15219040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15233040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15247040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15261040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15275040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15289040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15303040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15317040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15331040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15345040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15359040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15373040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15387040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15401040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15415040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15429040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15443040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15457040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15471040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15485040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15499040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15513040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15527040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15541040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15555040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15569040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15583040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15597040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15611040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15625040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15639040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15653040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15667040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15681040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15695040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15709040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15723040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15737040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,15751040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15765040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15779040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15793040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,15807040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15821040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15835040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15849040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15863040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15877040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15891040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15905040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15919040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15933040,0.0000,0.0000,0.0000,0,1.0400,-0.0003
0,15947040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15961040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15975040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,15989040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16003040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16017040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16031040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16045040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16059040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16073040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16087040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16101040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16115040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16129040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16143040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16157040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16171040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16185040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16199040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16213040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16227040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16241040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16255040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16269040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16283040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16297040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16311040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16325040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16339040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16353040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16367040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16381040,0.0000,0.0000,0.0000,0,1.0280,-0.0003
0,16395040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,16409040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,16423040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,16437040,0.0000,0.0000,0.0000,0,1.0320,-0.0003
0,16451040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16465040,0.0000,0.0000,0.0000,0,1.0360,-0.0003
0,16479048,0.0000,0.0000,0.0000,10,1.0360,-0.0003
0,16493040,0.0000,0.0000,0.0000,10,1.0360,-0.0003
0,16507040,0.0000,0.0000,0.0000,10,1.0360,-0.0003
0,16521040,0.0053,0.3803,27.1623,10,0.2480,0.0649
0,16535040,0.0106,0.3803,0.0019,10,0.2480,0.0649
0,16549040,0.0106,0.0000,-27.1662,10,0.2480,0.0649
0,16563040,0.0106,0.0000,0.0000,10,0.2480,0.0649
0,16577040,0.0106,0.0000,0.0000,10,0.2480,0.0649
0,16591040,0.0106,0.0000,0.0000,10,0.1640,0.1310
0,16605040,0.0106,0.0000,0.0000,10,0.1640,0.1310
0,16619040,0.0106,0.0000,0.0000,10,0.1640,0.1310
0,16633040,0.0106,0.0000,0.0000,10,0.1640,0.1310
0,16647040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16661040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16675040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16689040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16703040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16717040,0.0106,0.0000,0.0000,10,0.1680,0.1352
0,16731040,0.0106,0.0000,0.0000,10,0.1680,0.1352
0,16745040,0.0106,0.0000,0.0000,10,0.1680,0.1352
0,16759040,0.0106,0.0000,0.0000,10,0.1680,0.1352
0,16773040,0.0106,0.0000,0.0000,10,0.1680,0.1352
0,16787040,0.0106,0.0000,0.0000,10,0.2280,0.1352
0,16801040,0.0106,0.0000,0.0000,10,0.2280,0.1352
0,16815040,0.0106,0.0000,0.0000,10,0.2280,0.1352
0,16829040,0.0106,0.0000,0.0000,10,0.2280,0.1352
0,16843040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16857040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16871040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16885040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16899040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,16913040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,16927040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,16941040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,16955040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,16969040,0.0106,0.0000,0.0000,10,0.1600,0.1353
0,16983040,0.0106,0.0000,0.0000,10,0.1600,0.1353
0,16997040,0.0106,0.0000,0.0000,10,0.1600,0.1353
0,17011040,0.0106,0.0000,0.0000,10,0.1600,0.1353
0,17025040,0.0106,0.0000,0.0000,10,0.1600,0.1353
0,17039040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,17053040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,17067040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,17081040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,17095040,0.0106,0.0000,0.0000,10,0.2720,0.1353
0,17109040,0.0106,0.0000,0.0000,10,0.2000,0.1353
0,17123040,0.0106,0.0000,0.0000,10,0.2000,0.1353
0,17137040,0.0106,0.0000,0.0000,10,0.2000,0.1353
0,17151040,0.0106,0.0000,0.0000,10,0.2000,0.1353
0,17165040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,17179040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,17193040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,17207040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,17221040,0.0106,0.0000,0.0000,10,0.2000,0.1352
0,17235040,0.0106,0.0000,0.0000,10,0.2040,0.1352
